iter	Logloss
468	0.001376360202
469	0.001376345665
470	0.001376345665
471	0.001376342245
472	0.001376323959
473	0.001376327468
474	0.001375552265
475	0.001375576979
476	0.001375563357
477	0.001375307337
478	0.001375328471
479	0.001375293969
480	0.001374643577
481	0.001374646717
482	0.001374325773
483	0.001374345305
484	0.001374331703
485	0.001374327708
486	0.001374321188
487	0.001374299193
488	0.001374304559
489	0.001374291912
490	0.001374312015
491	0.001374293295
492	0.001373512741
493	0.001373525566
494	0.001373150968
495	0.001373172785
496	0.001373163715
497	0.001373156876
498	0.001373144633
499	0.001372519775
500	0.001372538666
501	0.001372510809
502	0.00137250998
503	0.001372480914
504	0.001372482026
505	0.001372476198
506	0.00137248185
507	0.001372466616
508	0.00137248871
509	0.001372485635
510	0.001372454803
511	0.001372462557
512	0.001372459081
513	0.001372473569
514	0.001372468719
515	0.001372501747
516	0.001372473701
517	0.00137247231
518	0.001372457401
519	0.001372453551
520	0.001372446414
521	0.001372450789
522	0.001372440659
523	0.00137244758
524	0.001372433146
525	0.001372435946
526	0.001372424275
527	0.001372424657
528	0.001372418061
529	0.0013724192
530	0.001372410627
531	0.001372386738
532	0.001372386738
533	0.001372386738
534	0.001372386738
535	0.001372386738
536	0.001372386738
537	0.001372386738
538	0.001372386738
539	0.001372386738
540	0.001372386738
541	0.001372386738
542	0.001372386738
543	0.001372386738
544	0.001372386738
545	0.001372388447
546	0.001372388447
547	0.001372388447
548	0.001372388447
549	0.001372388447
550	0.001372388447
551	0.001372388447
552	0.001372388447
553	0.001372388447
554	0.001372388447
555	0.001372388447
556	0.001372388447
557	0.001372388447
558	0.001372388447
559	0.001372388447
560	0.001372388447
561	0.001372388447
562	0.001372388447
563	0.001372388447
564	0.001372388447
565	0.001372388447
566	0.001372388447
567	0.001372388447
568	0.001372388447
569	0.001372388447
570	0.001372388447
571	0.001372388447
572	0.001372388447
573	0.001372388447
574	0.001372388447
575	0.001372388447
576	0.001372388447
577	0.001372388447
578	0.001372388447
579	0.001372388447
580	0.001372388447
581	0.001372388447
582	0.001372388447
583	0.001372388447
584	0.001372388447
585	0.001372388447
586	0.001372388447
587	0.001372388447
588	0.001372388447
589	0.001372388447
590	0.001372388447
591	0.001372388447
592	0.001372388447
593	0.001372388447
594	0.001372388447
595	0.001372388447
596	0.001372388447
597	0.001372388447
598	0.001372388447
599	0.001372388447
600	0.001372388447
601	0.001372388447
602	0.001372388447
603	0.001372388447
604	0.001372388447
605	0.001372388447
606	0.001372388447
607	0.001372388447
608	0.001372388447
609	0.001372388447
610	0.001372388447
611	0.001372388447
612	0.001372388447
613	0.001372388447
614	0.001372388447
615	0.001372388447
616	0.001372388447
617	0.001372388447
618	0.001372388447
619	0.001372388447
620	0.001372388447
621	0.001372388447
622	0.001372388447
623	0.001372388447
624	0.001372388447
625	0.001372388447
626	0.001372388447
627	0.001372388447
628	0.001372388447
629	0.001372388447
630	0.001372388447
631	0.001372388447
632	0.001372388447
633	0.001372388447
634	0.001372388447
635	0.001372388447
636	0.001372388447
637	0.001372388447
638	0.001372388447
639	0.001372388447
640	0.001372388447
641	0.001372388447
642	0.001372388447
643	0.001372388447
644	0.001372388447
645	0.001372388447
646	0.001372388447
647	0.001372388447
648	0.001372388447
649	0.001372388447
650	0.001372388447
651	0.001372388447
652	0.001372388447
653	0.001372388447
654	0.001372388447
655	0.001372388447
656	0.001372388447
657	0.001372388447
658	0.001372388447
659	0.001372388447
660	0.001372388447
661	0.001372388447
662	0.001372388447
663	0.001372388447
664	0.001372388447
665	0.001372388447
666	0.001372388447
667	0.001372388447
668	0.001372388447
669	0.001372388447
670	0.001372388447
671	0.001372388447
672	0.001372388447
673	0.001372388447
674	0.001372388447
675	0.001372388447
676	0.001372388447
677	0.001372388447
678	0.001372388447
679	0.001372388447
680	0.001372388447
681	0.001372388447
682	0.001372388447
683	0.001372388447
684	0.001372388447
685	0.001372388447
686	0.001372388447
687	0.001372388447
688	0.001372388447
689	0.001372388447
690	0.001372388447
691	0.001372388447
692	0.001372388447
693	0.001372388447
694	0.001372388447
695	0.001372388447
696	0.001372388447
697	0.001372388447
698	0.001372388447
699	0.001372388447
700	0.001372388447
701	0.001372388447
702	0.001372388447
703	0.001372388447
704	0.001372388447
705	0.001372388447
706	0.001372388447
707	0.001372388447
708	0.001372388447
709	0.001372388447
710	0.001372388447
711	0.001372388447
712	0.001372388447
713	0.001372388447
714	0.001372388447
715	0.001372388447
716	0.001372388447
717	0.001372388447
718	0.001372388447
719	0.001372388447
720	0.001372388447
721	0.001372388447
722	0.001372388447
723	0.001372388447
724	0.001372388447
725	0.001372388447
726	0.001372388447
727	0.001372388447
728	0.001372388447
729	0.001372388447
730	0.001372388447
731	0.001372388447
732	0.001372388447
733	0.001372388447
734	0.001372388447
735	0.001372388447
736	0.001372388447
737	0.001372388447
738	0.001372388447
739	0.001372388447
740	0.001372388447
741	0.001372388447
742	0.001372388447
743	0.001372388447
744	0.001372388447
745	0.001372388447
746	0.001372388447
747	0.001372388447
748	0.001372388447
749	0.001372388447
750	0.001372388447
751	0.001372388447
752	0.001372388447
753	0.001372388447
754	0.001372388447
755	0.001372388447
756	0.001372388447
757	0.001372388447
758	0.001372388447
759	0.001372388447
760	0.001372388447
761	0.001372388447
762	0.001372388447
763	0.001372388447
764	0.001372388447
765	0.001372388447
766	0.001372388447
767	0.001372388447
768	0.001372388447
769	0.001372388447
770	0.001372388447
771	0.001372388447
772	0.001372388447
773	0.001372388447
774	0.001372388447
775	0.001372388447
776	0.001372388447
777	0.001372388447
778	0.001372388447
779	0.001372388447
780	0.001372388447
781	0.001372388447
782	0.001372388447
783	0.001372388447
784	0.001372388447
785	0.001372388447
786	0.001372388447
787	0.001372388447
788	0.001372388447
789	0.001372388447
790	0.001372388447
791	0.001372388447
792	0.001372388447
793	0.001372388447
794	0.001372388447
795	0.001372388447
796	0.001372388447
797	0.001372388447
798	0.001372388447
799	0.001372388447
800	0.001372388447
801	0.001372388447
802	0.001372388447
803	0.001372388447
804	0.001372388447
805	0.001372388447
806	0.001372388447
807	0.001372388447
808	0.001372388447
809	0.001372388447
810	0.001372388447
811	0.001372388447
812	0.001372388447
813	0.001372388447
814	0.001372388447
815	0.001372388447
816	0.001372388447
817	0.001372388447
818	0.001372388447
819	0.001372388447
820	0.001372388447
821	0.001372388447
822	0.001372388447
823	0.001372388447
824	0.001372388447
825	0.001372388447
826	0.001372388447
827	0.001372388447
828	0.001372388447
829	0.001372388447
830	0.001372388447
831	0.001372388447
832	0.001372388447
833	0.001372388447
834	0.001372388447
835	0.001372388447
836	0.001372388447
837	0.001372388447
838	0.001372388447
839	0.001372388447
840	0.001372388447
841	0.001372388447
842	0.001372388447
843	0.001372388447
844	0.001372388447
845	0.001372388447
846	0.001372388447
847	0.001372388447
848	0.001372388447
849	0.001372388447
850	0.001372388447
851	0.001372388447
852	0.001372388447
853	0.001372388447
854	0.001372388447
855	0.001372388447
856	0.001372388447
857	0.001372388447
858	0.001372388447
859	0.001372388447
860	0.001372388447
861	0.001372388447
862	0.001372388447
863	0.001372388447
864	0.001372388447
865	0.001372388447
866	0.001372388447
867	0.001372388447
868	0.001372388447
869	0.001372388447
870	0.001372388447
871	0.001372388447
872	0.001372388447
873	0.001372388447
874	0.001372388447
875	0.001372388447
876	0.001372388447
877	0.001372388447
878	0.001372388447
879	0.001372388447
880	0.001372388447
881	0.001372388447
882	0.001372388447
883	0.001372388447
884	0.001372388447
885	0.001372388447
886	0.001372388447
887	0.001372388447
888	0.001372388447
889	0.001372388447
890	0.001372388447
891	0.001372388447
892	0.001372388447
893	0.001372388447
894	0.001372388447
895	0.001372388447
896	0.001372388447
897	0.001372388447
898	0.001372388447
899	0.001372388447
900	0.001372388447
901	0.001372388447
902	0.001372388447
903	0.001372388447
904	0.001372388447
905	0.001372388447
906	0.001372388447
907	0.001372388447
908	0.001372388447
909	0.001372388447
910	0.001372388447
911	0.001372388447
912	0.001372388447
913	0.001372388447
914	0.001372388447
915	0.001372388447
916	0.001372388447
917	0.001372388447
918	0.001372388447
919	0.001372388447
920	0.001372388447
921	0.001372388447
922	0.001372388447
923	0.001372388447
924	0.001372388447
925	0.001372388447
926	0.001372388447
927	0.001372388447
928	0.001372388447
929	0.001372388447
930	0.001372388447
931	0.001372388447
932	0.001372388447
933	0.001372388447
934	0.001372388447
935	0.001372388447
936	0.001372388447
937	0.001372388447
938	0.001372388447
939	0.001372388447
940	0.001372388447
941	0.001372388447
942	0.001372388447
943	0.001372388447
944	0.001372388447
945	0.001372388447
946	0.001372388447
947	0.001372388447
948	0.001372388447
949	0.001372388447
950	0.001372388447
951	0.001372388447
952	0.001372388447
953	0.001372388447
954	0.001372388447
955	0.001372388447
956	0.001372388447
957	0.001372388447
958	0.001372388447
959	0.001372388447
960	0.001372388447
961	0.001372388447
962	0.001372388447
963	0.001372388447
964	0.001372388447
965	0.001372388447
966	0.001372388447
967	0.001372388447
968	0.001372388447
969	0.001372388447
970	0.001372388447
971	0.001372388447
972	0.001372388447
973	0.001372388447
974	0.001372388447
975	0.001372388447
976	0.001372388447
977	0.001372388447
978	0.001372388447
979	0.001372388447
980	0.001372388447
981	0.001372388447
982	0.001372388447
983	0.001372388447
984	0.001372388447
985	0.001372388447
986	0.001372388447
987	0.001372388447
988	0.001372388447
989	0.001372388447
990	0.001372388447
991	0.001372388447
992	0.001372388447
993	0.001372388447
994	0.001372388447
995	0.001372388447
996	0.001372388447
997	0.001372388447
998	0.001372388447
999	0.001372388447
